len_answer_content,len_user_intro,len_question_content,user_exp,len_user_edu,num_user_interst,num_user_followed,num_question_tags,num_user_saved,num_user_thanks,num_user_agrees,num_user_helped,num_user_recommend,answer_question_overlap,question_uinterest_overlap,uinterest_answer_overlap,s2v_0,s2v_1,s2v_2,s2v_3,s2v_4,s2v_5,s2v_6,s2v_7,s2v_8,s2v_9,s2v_10,s2v_11,s2v_12,s2v_13,s2v_14,s2v_15,s2v_16,s2v_17,s2v_18,s2v_19,s2v_20,s2v_21,s2v_22,s2v_23,s2v_24,s2v_25,s2v_26,s2v_27,s2v_28,s2v_29,s2v_30,s2v_31,s2v_32,s2v_33,s2v_34,s2v_35,s2v_36,s2v_37,s2v_38,s2v_39,s2v_40,s2v_41,s2v_42,s2v_43,s2v_44,s2v_45,s2v_46,s2v_47,s2v_48,s2v_49
0.0496948561465,0.0,0.504166666667,0.0,0.0,0.0,0.38219895288,0.375661375661,0.0,0.000468518181108,4.14004388447e-05,6.13441680577e-05,0.0221158607031,0.0,0.0,0.0,-0.183193,0.100171,0.074909,0.02061,0.022163,-0.17135,0.062394,-0.086497,-0.046672,-0.047151,0.272259,-0.072548,0.312258,-0.232805,-0.336843,0.13417,-0.07552,-0.217404,-0.231964,-0.06866,0.408078,-0.144737,-0.259715,-0.099529,0.116487,-0.135273,0.196819,-0.225318,-0.131249,-0.060173,-0.043307,-0.018109,0.120291,0.031249,0.056197,-0.298584,-0.016636,-0.006072,-0.035417,0.083394,-0.098323,0.122586,-0.306741,0.121801,0.321426,-0.146681,-0.567618,-0.298809,0.635593,0.052784
0.0842778262133,0.0983007781483,0.520833333333,0.405405405405,0.0,0.108870967742,0.319371727749,0.116402116402,0.0,0.00218641817851,0.0020976222348,0.000239371751218,0.0262419541178,0.0,0.0,0.0,-0.000336,-0.602428,0.01861,-0.055567,-0.017116,-0.682947,-0.028597,-0.019242,-0.175023,0.252835,-0.173217,0.024297,-0.348218,0.221939,0.151558,-0.053697,-0.103664,0.101249,0.209263,0.239498,0.195833,0.301142,0.134305,0.520071,0.229075,-0.26732,-0.242898,-0.04845,0.524,-0.242665,-0.252299,0.229054,-0.29875,0.180084,0.124174,0.093423,0.019216,-0.327513,-0.085777,-0.030836,0.379118,0.512127,-0.148839,-0.418901,-0.782899,0.202713,-0.071849,-0.097747,-0.457718,0.254309
0.0723626852659,0.0428775607432,0.5375,0.0540540540541,0.182130584192,0.554435483871,1.0,0.169312169312,0.0149253731343,0.0207970014836,0.0120958282158,0.00261503315192,0.0826869120317,0.0,0.0,0.0,0.692953,0.217541,0.064152,-0.10731,-0.61289,-0.089976,0.28513,-0.331273,0.110411,-0.704549,0.080427,-0.455086,-0.479095,-0.073651,-0.621525,0.130337,0.02663,-0.268593,0.012418,0.105464,0.101224,-0.175038,-0.060342,-0.691439,-0.104354,0.151445,0.28051,0.252676,0.399916,-0.233551,0.205803,-0.89138,-0.044303,-0.618581,-0.757651,0.000916,-0.09746,0.34774,-0.597181,-0.269692,-0.373177,-0.24912,0.238095,0.161552,-0.085206,-0.093285,0.383275,0.272547,0.611373,0.516231
0.0636442894507,0.126250595522,0.525,0.459459459459,0.151202749141,0.0,1.0,0.169312169312,0.0559701492537,0.0368567635805,0.0518057491409,0.0042341026971,0.135665951477,0.0,0.0,0.0,0.438543,-0.300441,0.251235,-0.348696,0.146586,0.307346,-0.233678,0.046254,0.241783,0.026208,0.304149,0.179992,0.576495,-0.431607,-0.179987,-0.156944,0.297982,-0.037349,-0.061137,0.061758,0.197032,0.256985,-0.046812,0.24886,0.097454,-0.164994,-0.065873,0.387643,0.497089,-0.188876,0.081753,0.331494,0.143046,-0.013279,-0.05593,-0.133997,-0.459557,-0.518722,-0.081658,0.272171,-0.166397,-0.034137,-0.17038,-0.182699,0.217481,-0.183998,0.779494,0.553803,0.172272,0.548187
0.0694565533275,0.0316023503256,0.716666666667,0.216216216216,0.14089347079,0.122983870968,1.0,0.304232804233,0.00186567164179,0.00994299695463,0.00704497467673,0.00137583923282,0.00379600594157,0.0,0.0,0.0,-0.178851,0.05617,-0.573869,-0.022935,0.394941,-0.386612,0.251095,0.183841,-0.466557,0.31319,0.429006,-0.114782,-0.285204,0.183663,-0.715534,-0.00236,-0.19137,0.101351,-0.147276,0.033626,0.389017,0.104552,0.060028,-0.153956,0.047215,0.030718,-0.225221,-0.125342,-0.463878,-0.031,-0.414452,0.004687,-0.094575,-0.091662,-0.169163,0.547658,-0.26136,-0.190932,-0.58241,-0.424796,0.487278,-0.193777,0.181976,0.497098,-0.353671,0.078378,-0.548707,-0.024227,-0.055362,-0.356573
0.0159837256611,0.0373193584246,0.520833333333,0.256756756757,0.388316151203,0.51814516129,1.0,0.306878306878,0.00186567164179,0.00544001665842,0.00479555083284,0.00178482415988,0.023766298069,0.0,0.0,0.0,-0.08259,-0.20149,-0.129865,0.106989,0.568208,0.558968,-0.022492,-0.614557,-0.305286,0.465981,0.596476,-0.034641,-0.333395,-0.310372,-0.099006,-0.456972,-0.312517,-0.341115,0.384412,0.905883,-0.808195,-0.05513,0.44463,-0.032501,0.240622,0.332804,-0.490474,0.035975,0.009014,0.227441,0.262572,0.671027,0.323291,0.433056,0.709113,0.086224,0.309489,-0.487821,-0.343769,0.201949,0.591677,-0.075448,-0.296909,0.483197,-0.598819,0.062541,0.592534,0.300267,-0.870816,0.174452
0.050566695728,0.0787676671431,0.454166666667,0.459459459459,0.137457044674,0.209677419355,0.994764397906,0.439153439153,0.0,0.00957859392488,0.00708637511558,0.00121128936127,0.00264069978544,0.333333333333,0.0,0.0,-0.252452,-0.552576,-0.186945,-0.240114,0.805309,0.098164,-0.209,-0.039522,-0.748514,0.210443,0.341665,-0.120956,0.194888,0.125765,-0.068136,0.323984,0.562088,-0.402779,0.194989,0.4744,0.460754,0.026505,0.030313,-0.158386,0.319403,-0.167623,-0.012311,-0.497854,0.995856,0.048215,0.226195,-0.373131,0.489912,-0.204292,0.704365,-0.558448,0.06481,0.211218,0.266915,-0.308172,-0.458088,0.188805,-0.652814,-0.040468,-0.713068,0.245328,-0.214135,-0.620237,-0.144806,0.348516
0.107817494914,0.0,0.508333333333,0.27027027027,0.185567010309,0.131048387097,0.528795811518,0.0,0.0,0.00504958484083,0.00326373459559,0.000198822088978,0.0221158607031,0.333333333333,0.111111111111,0.0,0.545607,-0.303599,-0.59958,0.239385,-0.014925,-0.385601,-0.066177,0.374967,-0.235016,0.169701,0.120397,0.101195,0.774809,-0.4297,-0.429095,0.609796,-0.228454,0.100598,-0.49182,0.19591,0.068779,0.356161,-0.355009,0.419896,-0.030899,-0.389837,-0.280465,-0.166536,0.107825,0.345969,-0.204186,0.284854,-0.024129,-0.07954,0.200037,-0.13769,0.14026,-0.2768,-0.156218,0.411972,-0.190398,0.133598,-0.094419,-0.250246,0.046666,-0.227218,-0.517072,0.413499,0.383011,0.363753
0.018018018018,0.0476417341591,0.483333333333,0.472972972973,0.14089347079,0.1875,1.0,0.187830687831,0.0186567164179,0.0212134620891,0.0133378413811,0.00380702031012,0.118171315399,0.0,0.0,0.0,-0.725869,0.063942,0.516912,-0.273195,0.556219,0.612458,-0.219277,0.049807,-0.00033,0.263773,-0.12171,-0.616818,0.008236,-0.114477,0.095551,-0.065708,0.311466,-0.091508,0.206008,-0.902067,-0.083551,-0.068765,0.054934,0.174928,0.040879,-0.136678,0.009772,-0.139235,0.288827,0.140873,0.492593,0.058347,0.302745,-0.135409,-0.039837,-0.056553,-0.095088,0.302296,0.441536,0.313493,0.251323,0.251235,-0.014236,-0.346955,-0.38712,0.414541,0.124015,-0.384315,-0.753933,-0.486888
0.0430107526882,0.0557408289662,0.533333333333,0.0,0.0,0.0,0.994764397906,0.269841269841,0.0149253731343,0.018636612093,0.011226419,0.00270311660362,0.0141937613468,0.0,0.0,0.0,-0.234643,-0.306184,0.013696,0.024703,0.632044,-0.104786,0.007232,-0.069056,0.14185,0.458862,0.481054,-0.480554,0.428085,-0.434627,0.029283,-0.678048,0.196968,-0.61716,-0.239727,-0.097359,0.52077,-0.276581,0.264726,-0.432572,-0.162227,-0.183207,-0.060015,0.37739,0.686461,0.383249,0.273603,0.658286,-0.248495,-0.049697,0.257336,-0.105929,0.247628,-0.283882,0.343708,0.532599,-0.572772,0.476957,-0.372967,0.153982,-0.602737,-0.356459,0.056417,-0.21312,0.306688,0.246904
0.115664051148,0.0303319040813,0.479166666667,0.22972972973,0.185567010309,0.0,0.947643979058,0.0,0.00746268656716,0.00767849241261,0.00366393883775,0.00070868593011,0.0231061231226,0.0,0.0,0.0,-0.229681,-0.111381,0.512282,-0.369528,0.144705,-0.833176,0.381764,-0.389178,-0.072314,0.567341,0.559609,-0.534371,-0.021005,-0.349529,-0.322839,0.109733,0.059805,-0.040164,-0.407361,-0.149795,0.48037,-0.444647,-0.082191,0.267803,-0.224884,-0.422533,-0.016643,-0.37054,0.31749,0.561702,0.289129,0.170548,-0.094997,0.057497,-0.431872,0.197867,-0.113846,-0.179373,0.498907,0.481663,-0.147972,0.587587,-0.513107,-0.019813,-0.449338,0.029366,-0.484399,-0.001249,0.438175,0.403773
0.102295844231,0.0223916150548,0.554166666667,0.324324324324,0.144329896907,0.631048387097,1.0,0.0952380952381,0.158582089552,0.130976860408,0.129535073072,0.136445318838,0.192936128074,0.333333333333,0.111111111111,0.0,-0.131617,0.218793,0.222444,0.185463,0.48135,0.286554,-0.380966,0.146398,-0.468981,-0.245776,-0.185635,-0.016227,0.003527,0.361202,-0.297284,0.304489,-0.343309,-0.028373,0.028588,-0.104882,0.208429,-0.212348,-0.06797,-0.329575,-0.196734,-0.412666,-0.080706,-0.26002,-0.291486,-0.410334,0.30467,0.041262,0.129335,-0.220707,-0.324419,-0.158194,-0.316037,0.726474,-0.432465,-0.493992,0.255699,-0.34231,-0.231805,0.205405,0.147128,0.339186,-1.013723,0.055282,0.556289,-0.018361
0.0494042429526,0.0698745434334,0.108333333333,0.702702702703,0.154639175258,0.0,1.0,0.37037037037,0.0111940298507,0.0207709726958,0.0126340339208,0.00369256031334,0.0409308466744,0.166666666667,0.0,0.0,0.265182,-0.643842,0.162056,-0.125256,-0.581704,-0.551733,-0.15992,-0.311792,0.060561,0.504574,-0.258443,-0.364893,0.081755,-0.127225,-0.18129,-0.20808,0.180174,0.895344,0.010426,-0.322888,-0.321904,0.137927,-0.406693,0.344951,0.269801,-0.059775,-0.051702,0.147426,-0.107253,-0.277245,-0.385199,0.00808,-0.268681,0.263814,-0.152085,0.551595,0.010912,-0.262118,-0.210197,-0.483221,0.546367,-0.233962,0.177742,-0.193296,-0.057248,0.567372,-0.039958,0.118115,-0.687667,0.053068
0.0677128741645,0.0509766555503,0.2375,0.283783783784,0.233676975945,0.816532258065,1.0,0.0846560846561,0.00746268656716,0.0912309013769,0.0147109559361,0.00226348872439,0.0509985146064,0.0,0.333333333333,0.0,-0.07402,-0.214923,0.570868,-0.041822,-0.111186,-0.430626,-0.314286,-0.481911,-0.301267,0.517447,0.019973,0.08904,-0.692284,0.515732,-0.421846,-0.218594,0.026902,0.077923,0.545278,-0.815605,-0.537521,0.350769,-0.204346,0.410748,-0.510586,0.393375,-0.244119,0.179297,-0.750473,-0.552689,0.219464,0.552642,0.301607,-0.116507,0.247283,-0.107698,0.032084,-0.409476,-0.57256,-0.102748,0.470298,-0.35008,0.582883,-0.051188,-0.068886,0.949009,-0.651033,-0.261836,-0.270538,-0.186407
0.0528916012787,0.3172939495,0.670833333333,0.162162162162,0.13058419244,0.651209677419,0.00523560209424,0.232804232804,0.0,0.00114526666493,0.000186301974801,7.45587532354e-05,0.0214556857567,0.0,0.0,0.0,0.249146,0.29433,0.051215,-0.36186,0.270762,0.257664,-0.088779,0.309971,-0.071,0.392088,0.019216,-0.376081,-0.284283,0.299661,0.350373,0.178006,-0.253363,0.143978,-0.014584,-0.197902,-0.109167,-0.062636,0.939677,-0.291071,-0.088719,0.248947,-0.200874,-0.151716,-0.098341,0.043466,-0.091562,-0.48968,-0.081417,0.137867,0.577236,0.038591,0.409166,0.372355,0.116253,-0.204528,0.350349,-0.08592,-0.021467,0.28483,0.685087,0.430854,0.099548,-0.024988,0.214961,0.222569
0.036036036036,0.0612990312847,0.5,0.0,0.144329896907,0.0806451612903,0.979057591623,0.259259259259,0.139925373134,0.10757698014,0.0852228033617,0.0806462677551,0.138636738736,0.0,0.111111111111,0.0,-0.080927,0.251192,0.336389,0.511177,0.308871,0.491129,0.073013,0.018946,-0.230542,-0.365575,0.266464,-0.392153,0.073601,-0.107579,-0.337926,-0.409737,-0.340598,0.000586,-0.055197,0.271809,-0.263271,-0.499958,0.318646,-0.982384,-0.277667,-0.139766,-0.065774,0.32611,0.093948,0.460333,0.123066,0.175399,0.250646,0.151142,-0.474434,0.079911,-0.461389,0.469827,-0.200746,-0.296155,-0.474387,-0.529977,-0.048408,0.035016,0.128986,0.328463,-0.139858,0.187542,-0.400337,-0.014688
0.0845684394071,0.0433539780848,0.5375,0.540540540541,0.347079037801,0.445564516129,1.0,0.0343915343915,0.0279850746269,0.0390952393347,0.0569187033383,0.0199174415267,0.156296418551,0.166666666667,0.0,0.0,0.795493,0.358471,-0.603416,0.188543,-0.20852,0.02555,-0.701149,0.214781,0.333975,0.171302,-0.27297,0.256843,-0.344391,-0.094404,-0.094915,0.360957,-0.432714,0.13846,-0.215389,-0.313294,-0.059698,-0.049449,-0.43856,0.090089,-0.358424,0.070191,0.185752,-0.470232,-0.580159,0.838946,0.359761,-0.061504,0.212107,0.35392,0.101087,-0.241715,0.547988,-0.056033,0.190263,0.425295,-0.372869,-0.15596,-0.621515,0.060341,0.659134,-0.031129,0.061403,-0.119104,0.101362,0.073596
0.070328392909,0.198824837224,0.516666666667,0.351351351351,0.347079037801,0.0443548387097,1.0,0.291005291005,0.0111940298507,0.0191051302741,0.00972910312849,0.00149251888897,0.026572041591,0.0,0.0,0.0,0.072621,-0.15739,-0.554367,0.22676,0.865646,-0.011532,-0.20571,-0.049495,-0.126959,0.861694,0.275115,0.097237,0.503594,-0.156326,0.27024,-0.511762,0.312471,-0.295047,-0.013435,0.11864,0.129886,-0.177468,0.395717,-0.422373,-0.005043,0.009216,-0.228337,0.132816,0.409922,0.019031,-0.309664,0.021444,0.197704,0.205465,0.122335,0.048713,0.269482,0.056994,0.371601,0.260267,-0.647162,0.143425,-0.260505,-0.064086,-0.232525,0.153292,0.125634,-0.388847,0.462323,0.090871
0.0380703283929,0.0892488486581,0.6125,0.432432432432,0.144329896907,0.538306451613,0.984293193717,0.18253968254,0.0298507462687,0.024467060569,0.0226874404869,0.00460297963842,0.122297408813,0.0,0.111111111111,0.0,0.048602,-0.642895,0.496832,0.708438,0.208874,0.461503,0.505423,-0.128935,0.562834,-0.922471,0.538107,0.277568,-0.336349,-0.197778,0.145798,0.163704,0.152254,-0.190544,0.19253,0.574827,0.284142,0.402929,0.475276,-0.037594,0.24611,-0.252581,-0.194049,0.486092,0.495848,-0.589935,-0.142812,-0.332836,0.207455,0.164111,-0.322648,-0.40937,-0.353094,-0.126938,0.188952,0.038288,0.590028,0.690252,0.409169,-0.327589,-0.301023,-0.047649,0.938996,0.415019,0.106145,0.363348
0.03254867771,0.0462124821343,0.133333333333,0.405405405405,0.0652920962199,0.1875,1.0,0.420634920635,0.0,0.00411254847862,0.00576846114569,0.000717703648739,0.0282224789569,0.0,0.111111111111,0.0,-0.17317,-0.622807,-0.204925,0.421653,0.575519,0.049957,-0.146515,0.016284,-0.143514,0.035781,0.002271,0.134966,0.01379,0.377036,0.367541,-0.048967,0.125106,-0.660555,0.053852,0.346204,-0.206911,0.067787,0.406281,0.070541,0.35893,-0.060392,0.018914,0.310231,0.46859,0.250063,0.127427,-0.110311,0.315373,-0.02558,0.220335,-0.531128,0.203753,-0.147506,0.698917,0.105219,-0.545386,0.453326,-0.29163,0.207244,-0.275635,0.005121,0.408628,0.261539,-0.02083,-0.06494
0.116535890729,0.0697157376529,0.720833333333,0.378378378378,0.158075601375,0.743951612903,1.0,0.26455026455,0.080223880597,0.658632447487,0.0145453541808,0.0150085003557,0.0909390988612,0.0,0.111111111111,0.0,0.361355,0.699516,0.058434,0.195507,-0.184369,-0.153809,-0.567666,1.030669,-0.254521,0.813452,0.354894,0.843318,0.619282,-0.216973,-0.182365,0.278528,-0.110593,-0.225291,-0.074349,0.450147,0.409367,-0.379215,0.594652,-0.604983,-0.232068,1.124901,-0.426965,-0.329378,0.043115,0.391678,0.335184,0.193588,0.558968,0.133454,0.270605,0.313954,0.549791,-0.396203,-0.024534,0.112677,-0.269194,-0.270998,-0.299105,0.352252,0.515727,0.305797,-0.27063,0.187863,1.256755,0.929478
0.0377797151991,0.0384309988884,0.475,0.513513513514,0.109965635739,0.0383064516129,1.0,0.140211640212,0.0223880597015,0.0205106848174,0.0127858355299,0.004327292681,0.0303680475326,0.166666666667,0.0,0.0,0.410817,-0.452858,0.026351,-0.498655,-0.307104,-0.152335,-0.489564,-0.441177,0.015665,-0.233304,-0.408297,0.011355,-0.159077,-0.074785,-0.118647,-0.546185,0.343362,0.045936,-0.082812,-0.280164,-0.309801,0.141607,-0.269784,0.089223,0.02392,-0.41546,0.196874,-0.073861,0.140514,-0.453856,-0.122815,0.204364,-0.247067,-0.255209,0.323287,-0.591529,0.06503,-0.068097,-0.532649,-0.23066,0.307168,-0.337773,-0.077019,0.138926,-0.003743,0.359215,-0.037779,-0.408684,-0.598223,-0.124904
0.119732635862,0.0919485469271,0.533333333333,0.391891891892,0.189003436426,0.629032258065,1.0,0.269841269841,0.0111940298507,0.0135609984643,0.0208589211046,0.00226286661833,0.0825218682951,0.0,0.666666666667,0.0,0.047457,0.012847,0.287524,0.356897,0.340987,-0.401322,-0.266228,0.614853,0.366936,0.843581,-0.186387,0.317901,0.043926,0.204553,0.546183,-0.203758,-0.326512,-0.118976,0.437941,0.609502,0.357018,-0.230215,0.565292,-1.091061,0.327435,0.185901,-0.302802,0.936819,0.021604,0.753459,0.14793,1.230522,0.068334,0.265503,0.257662,-0.121184,0.253072,-0.253669,0.235815,-0.405654,-0.940833,-0.149505,-0.222065,0.085646,-0.059834,-0.102188,0.108006,-0.168252,0.592112,-0.192921
0.108398721302,0.0619342544069,0.408333333333,0.297297297297,0.134020618557,0.189516129032,1.0,0.39417989418,0.00373134328358,0.010854004529,0.00762458082056,0.00161640445034,0.0174946360786,0.0,0.111111111111,0.25,-0.498496,0.123249,0.152707,0.230757,0.054077,-0.28381,0.279227,-0.398551,-0.430823,0.412809,0.441199,0.341283,0.335836,0.127871,0.551713,0.425889,0.302236,-0.143653,-0.148074,0.326393,-0.19835,-0.37032,-0.480145,0.369806,0.507588,0.1043,0.110481,-0.231109,0.414087,0.414395,-0.110892,0.872043,0.282792,-0.151759,0.613742,0.180571,0.233754,0.055769,0.902535,-0.125397,-0.19336,-0.400221,-0.190773,0.241892,0.189691,0.02325,-0.103317,-0.464017,-0.885753,-0.078443
